image_name,filter_type,filter_name,kernel_size,padding,runtime,file_name
NZjers1,direction,butterworth_low_pass,13,constant,-1,./results/edge/NZjers1/butterworth_low_pass/direction/13-constant-FdtxTcpw.png
NZjers1,combined,butterworth_low_pass,13,constant,-1,./results/edge/NZjers1/butterworth_low_pass/combined/13-constant-EtxoLgCM.png
NZjers1,magnitude,butterworth_low_pass,15,constant,-1,./results/edge/NZjers1/butterworth_low_pass/magnitude/15-constant-SXpWpVbw.png
NZjers1,direction,butterworth_low_pass,15,constant,-1,./results/edge/NZjers1/butterworth_low_pass/direction/15-constant-lnjbSWvo.png
NZjers1,combined,butterworth_low_pass,15,constant,-1,./results/edge/NZjers1/butterworth_low_pass/combined/15-constant-vETTJBSZ.png
NZjers1,magnitude,low_pass,3,constant,-1,./results/edge/NZjers1/low_pass/magnitude/3-constant-uHYhsUOz.png
NZjers1,direction,low_pass,3,constant,-1,./results/edge/NZjers1/low_pass/direction/3-constant-vDtyUlNg.png
NZjers1,combined,low_pass,3,constant,-1,./results/edge/NZjers1/low_pass/combined/3-constant-HHhXVGYY.png
NZjers1,magnitude,low_pass,5,constant,-1,./results/edge/NZjers1/low_pass/magnitude/5-constant-rjIDhZEy.png
NZjers1,direction,low_pass,5,constant,-1,./results/edge/NZjers1/low_pass/direction/5-constant-erYKhlsQ.png
NZjers1,combined,low_pass,5,constant,-1,./results/edge/NZjers1/low_pass/combined/5-constant-zqiSSbzX.png
NZjers1,magnitude,low_pass,7,constant,-1,./results/edge/NZjers1/low_pass/magnitude/7-constant-DfeWECKe.png
NZjers1,direction,low_pass,7,constant,-1,./results/edge/NZjers1/low_pass/direction/7-constant-ONKkjwVz.png
NZjers1,combined,low_pass,7,constant,-1,./results/edge/NZjers1/low_pass/combined/7-constant-KGkCWAnX.png
NZjers1,magnitude,low_pass,9,constant,-1,./results/edge/NZjers1/low_pass/magnitude/9-constant-AhqwCiim.png
NZjers1,direction,low_pass,9,constant,-1,./results/edge/NZjers1/low_pass/direction/9-constant-zqUtHJxU.png
NZjers1,combined,low_pass,9,constant,-1,./results/edge/NZjers1/low_pass/combined/9-constant-MhrOnwjD.png
NZjers1,magnitude,low_pass,11,constant,-1,./results/edge/NZjers1/low_pass/magnitude/11-constant-AYuALxEE.png
NZjers1,direction,low_pass,11,constant,-1,./results/edge/NZjers1/low_pass/direction/11-constant-WpTYNnoh.png
NZjers1,combined,low_pass,11,constant,-1,./results/edge/NZjers1/low_pass/combined/11-constant-pweFnvhf.png
NZjers1,magnitude,low_pass,13,constant,-1,./results/edge/NZjers1/low_pass/magnitude/13-constant-oVIsbmXe.png
NZjers1,direction,low_pass,13,constant,-1,./results/edge/NZjers1/low_pass/direction/13-constant-QIafxvkI.png
NZjers1,combined,low_pass,13,constant,-1,./results/edge/NZjers1/low_pass/combined/13-constant-diyNLDBm.png
NZjers1,magnitude,low_pass,15,constant,-1,./results/edge/NZjers1/low_pass/magnitude/15-constant-daeKlOmW.png
NZjers1,direction,low_pass,15,constant,-1,./results/edge/NZjers1/low_pass/direction/15-constant-njOUkYvw.png
NZjers1,combined,low_pass,15,constant,-1,./results/edge/NZjers1/low_pass/combined/15-constant-HYMkFFLl.png
NZjers1,magnitude,geometric_mean,3,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/3-constant-sPopNzeQ.png
NZjers1,direction,geometric_mean,3,constant,-1,./results/edge/NZjers1/geometric_mean/direction/3-constant-Euozwafr.png
NZjers1,combined,geometric_mean,3,constant,-1,./results/edge/NZjers1/geometric_mean/combined/3-constant-yeRzmBbM.png
NZjers1,magnitude,geometric_mean,5,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/5-constant-LhXAMhyY.png
NZjers1,direction,geometric_mean,5,constant,-1,./results/edge/NZjers1/geometric_mean/direction/5-constant-eIqKhHYB.png
NZjers1,combined,geometric_mean,5,constant,-1,./results/edge/NZjers1/geometric_mean/combined/5-constant-ppFlwKft.png
NZjers1,magnitude,geometric_mean,7,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/7-constant-AVhIQHUn.png
NZjers1,direction,geometric_mean,7,constant,-1,./results/edge/NZjers1/geometric_mean/direction/7-constant-uqGwenmQ.png
NZjers1,combined,geometric_mean,7,constant,-1,./results/edge/NZjers1/geometric_mean/combined/7-constant-eqzBAFZx.png
NZjers1,magnitude,geometric_mean,9,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/9-constant-JVcSqgAh.png
NZjers1,direction,geometric_mean,9,constant,-1,./results/edge/NZjers1/geometric_mean/direction/9-constant-tHtBdnJA.png
NZjers1,combined,geometric_mean,9,constant,-1,./results/edge/NZjers1/geometric_mean/combined/9-constant-oEnNDUux.png
NZjers1,magnitude,geometric_mean,11,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/11-constant-jdgTLBqL.png
NZjers1,direction,geometric_mean,11,constant,-1,./results/edge/NZjers1/geometric_mean/direction/11-constant-iBIrwDhH.png
NZjers1,combined,geometric_mean,11,constant,-1,./results/edge/NZjers1/geometric_mean/combined/11-constant-upTiiqxp.png
NZjers1,magnitude,geometric_mean,13,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/13-constant-BMvHsmPn.png
NZjers1,direction,geometric_mean,13,constant,-1,./results/edge/NZjers1/geometric_mean/direction/13-constant-tnjefXkY.png
NZjers1,combined,geometric_mean,13,constant,-1,./results/edge/NZjers1/geometric_mean/combined/13-constant-WLKrlNCo.png
NZjers1,magnitude,geometric_mean,15,constant,-1,./results/edge/NZjers1/geometric_mean/magnitude/15-constant-oLLjuwNo.png
NZjers1,direction,geometric_mean,15,constant,-1,./results/edge/NZjers1/geometric_mean/direction/15-constant-SiHqIBYx.png
NZjers1,combined,geometric_mean,15,constant,-1,./results/edge/NZjers1/geometric_mean/combined/15-constant-JbCbTrYS.png
NZjers1,magnitude,harmonic_mean,3,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/3-constant-orpuonwR.png
NZjers1,direction,harmonic_mean,3,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/3-constant-AagKICIv.png
NZjers1,combined,harmonic_mean,3,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/3-constant-wfBQosdl.png
NZjers1,magnitude,harmonic_mean,5,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/5-constant-DftiFaCX.png
NZjers1,direction,harmonic_mean,5,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/5-constant-KtsGTMFY.png
NZjers1,combined,harmonic_mean,5,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/5-constant-wUrQZKlS.png
NZjers1,magnitude,harmonic_mean,7,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/7-constant-KGDMBBag.png
NZjers1,direction,harmonic_mean,7,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/7-constant-hMhCfKQy.png
NZjers1,combined,harmonic_mean,7,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/7-constant-yYSmTfLO.png
NZjers1,magnitude,harmonic_mean,9,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/9-constant-aaemGvkd.png
NZjers1,direction,harmonic_mean,9,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/9-constant-jHcAPSqO.png
NZjers1,combined,harmonic_mean,9,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/9-constant-CCYTiBiq.png
NZjers1,magnitude,harmonic_mean,11,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/11-constant-BobBFUsp.png
NZjers1,direction,harmonic_mean,11,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/11-constant-obqFdXeU.png
NZjers1,combined,harmonic_mean,11,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/11-constant-XXToxAdw.png
NZjers1,magnitude,harmonic_mean,13,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/13-constant-xwnDUKmf.png
NZjers1,direction,harmonic_mean,13,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/13-constant-SGmdCfTk.png
NZjers1,combined,harmonic_mean,13,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/13-constant-IuHdkxuS.png
NZjers1,magnitude,harmonic_mean,15,constant,-1,./results/edge/NZjers1/harmonic_mean/magnitude/15-constant-AHXQCyig.png
NZjers1,direction,harmonic_mean,15,constant,-1,./results/edge/NZjers1/harmonic_mean/direction/15-constant-gjSAxWxL.png
NZjers1,combined,harmonic_mean,15,constant,-1,./results/edge/NZjers1/harmonic_mean/combined/15-constant-jcNjyAAN.png
NZjers1,magnitude,contra_harmonic_mean,3,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/3-constant-jlGjXfNO.png
NZjers1,direction,contra_harmonic_mean,3,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/3-constant-nQaxmjlU.png
NZjers1,combined,contra_harmonic_mean,3,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/3-constant-CvdOmpFi.png
NZjers1,magnitude,contra_harmonic_mean,5,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/5-constant-SrRAiYGF.png
NZjers1,direction,contra_harmonic_mean,5,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/5-constant-WcQOTQfD.png
NZjers1,combined,contra_harmonic_mean,5,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/5-constant-QwJcYdgb.png
NZjers1,magnitude,contra_harmonic_mean,7,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/7-constant-jcEqxSBG.png
NZjers1,direction,contra_harmonic_mean,7,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/7-constant-iFpxlktA.png
NZjers1,combined,contra_harmonic_mean,7,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/7-constant-wdewrIbx.png
NZjers1,magnitude,contra_harmonic_mean,9,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/9-constant-ESECZSTL.png
NZjers1,direction,contra_harmonic_mean,9,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/9-constant-HhhPtXhX.png
NZjers1,combined,contra_harmonic_mean,9,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/9-constant-XKXsNhii.png
NZjers1,magnitude,contra_harmonic_mean,11,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/11-constant-TmQbSHgR.png
NZjers1,direction,contra_harmonic_mean,11,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/11-constant-iAwxnXHT.png
NZjers1,combined,contra_harmonic_mean,11,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/11-constant-MCprgsOL.png
NZjers1,magnitude,contra_harmonic_mean,13,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/13-constant-mGHrGuze.png
NZjers1,direction,contra_harmonic_mean,13,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/13-constant-qWYXQDta.png
NZjers1,combined,contra_harmonic_mean,13,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/13-constant-YgfVtjHX.png
NZjers1,magnitude,contra_harmonic_mean,15,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/magnitude/15-constant-IhzpAnGF.png
NZjers1,direction,contra_harmonic_mean,15,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/direction/15-constant-GiIPUpof.png
NZjers1,combined,contra_harmonic_mean,15,constant,-1,./results/edge/NZjers1/contra_harmonic_mean/combined/15-constant-ghCJkRwD.png
NZjers1,magnitude,median,3,constant,-1,./results/edge/NZjers1/median/magnitude/3-constant-SJfEbLzS.png
NZjers1,direction,median,3,constant,-1,./results/edge/NZjers1/median/direction/3-constant-ohsqqAlh.png
NZjers1,combined,median,3,constant,-1,./results/edge/NZjers1/median/combined/3-constant-iGxRLczc.png
NZjers1,magnitude,median,5,constant,-1,./results/edge/NZjers1/median/magnitude/5-constant-QNuksqfq.png
NZjers1,direction,median,5,constant,-1,./results/edge/NZjers1/median/direction/5-constant-piFOYDuk.png
NZjers1,combined,median,5,constant,-1,./results/edge/NZjers1/median/combined/5-constant-gTMDXiSJ.png
NZjers1,magnitude,median,7,constant,-1,./results/edge/NZjers1/median/magnitude/7-constant-idObtBsr.png
NZjers1,direction,median,7,constant,-1,./results/edge/NZjers1/median/direction/7-constant-CqdYHvMl.png
NZjers1,combined,median,7,constant,-1,./results/edge/NZjers1/median/combined/7-constant-pKNDHDmv.png
NZjers1,magnitude,median,9,constant,-1,./results/edge/NZjers1/median/magnitude/9-constant-dxGwvTxl.png
NZjers1,direction,median,9,constant,-1,./results/edge/NZjers1/median/direction/9-constant-BYBVVauJ.png
NZjers1,combined,median,9,constant,-1,./results/edge/NZjers1/median/combined/9-constant-XpiFsUdk.png
NZjers1,magnitude,median,11,constant,-1,./results/edge/NZjers1/median/magnitude/11-constant-ticahOmY.png
NZjers1,direction,median,11,constant,-1,./results/edge/NZjers1/median/direction/11-constant-EfUYEaCG.png
NZjers1,combined,median,11,constant,-1,./results/edge/NZjers1/median/combined/11-constant-OtjoMorn.png
NZjers1,magnitude,median,13,constant,-1,./results/edge/NZjers1/median/magnitude/13-constant-YNdzKEFl.png
NZjers1,direction,median,13,constant,-1,./results/edge/NZjers1/median/direction/13-constant-XxZqSXww.png
NZjers1,combined,median,13,constant,-1,./results/edge/NZjers1/median/combined/13-constant-wleYqYho.png
NZjers1,magnitude,median,15,constant,-1,./results/edge/NZjers1/median/magnitude/15-constant-LOfBOuCY.png
NZjers1,direction,median,15,constant,-1,./results/edge/NZjers1/median/direction/15-constant-nwKfqjeL.png
NZjers1,combined,median,15,constant,-1,./results/edge/NZjers1/median/combined/15-constant-DCKBrfsH.png
NZjers1,magnitude,adaptive_weighted_median,3,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/magnitude/3-constant-lddlhShJ.png
NZjers1,direction,adaptive_weighted_median,3,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/direction/3-constant-cYRAVRcl.png
NZjers1,combined,adaptive_weighted_median,3,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/combined/3-constant-vEhLpqyl.png
NZjers1,magnitude,adaptive_weighted_median,5,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/magnitude/5-constant-edEyBjpX.png
NZjers1,direction,adaptive_weighted_median,5,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/direction/5-constant-YFqjYccG.png
NZjers1,combined,adaptive_weighted_median,5,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/combined/5-constant-axtlhTFu.png
NZjers1,magnitude,adaptive_weighted_median,7,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/magnitude/7-constant-HIeFPEHF.png
NZjers1,direction,adaptive_weighted_median,7,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/direction/7-constant-EMuQxnSy.png
NZjers1,combined,adaptive_weighted_median,7,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/combined/7-constant-jTylfLjk.png
NZjers1,magnitude,adaptive_weighted_median,9,constant,-1,./results/edge/NZjers1/adaptive_weighted_median/magnitude/9-constant-CGFLRgCV.png
